venue,pool,created_at,result,reason,observed_swap_count,activity_replay_complete,symbol,lp_protection,liquidity_usd,quote_principal_usd,dex_swap_fee_percentage
uniswap-v4,0xda1f2a1c16671332e6943e5cc28c489de28fff4bf4350bfeaf565145bb5d375e,2026-09-20T10:56:47+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x33b2f760958fd17766fd0446324d3eb417fd65d6ffdc246e68ab86ca91353c27,2026-09-20T10:56:53+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3849baba0aa0b677b976fd0d3180a32b5fba07dbfa261b62ad7089eb9bd5aa04,2026-09-20T10:56:57+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x07de8d1113cfa73a2c1337e5b6a94c0b49fcd2573be0e9be9479c1f4d77861ed,2026-09-20T10:57:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x0ba9131ca49b883fd0a08cc19b29374ca1af87e7bd70f751a0869e8b121eea9b,2026-09-20T10:57:35+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
aerodrome,0x39f197dc4c4adea97a4fd478e2015930ac2efbf1,2026-09-20T10:57:45+00:00,excluded,no_swap_in_complete_creation_to_snapshot_history,0,True,,,,,
aerodrome,0xb0bc332f85ab53f3a74a0e5cd713e373528ebb2e,2026-09-20T10:58:31+00:00,excluded,previous_same_block_mutable_lock_migration_authority,1,True,,,,,
uniswap-v4,0x7053265ca564ed8d0db8b0c9e194d4eb784d2053503f8dc736c89d8393ce6c1c,2026-09-20T10:58:59+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x8d6ddad87fa0420372590edd5664a762cc5fedeb578c8c4c8f0677e0fc784209,2026-09-20T10:59:11+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x5f4a54eeb360e78fbd551904f4a7e5e72f57a3c0d8b952272cd6b8fd6d81adc9,2026-09-20T10:59:57+00:00,unresolved,activity_gap_and_other_conditions_unverified,8,False,,,,,
uniswap-v3,0x4cb4d528a40fb386b9935bd30ef21c3ad76db06d,2026-09-20T11:00:07+00:00,excluded,no_remaining_lp_principal,1,True,,,,,
uniswap-v4,0xde1954ea8787c154c28d4139abc2651b231b6ded04e21b4d61da928bcf6af3d8,2026-09-20T11:00:09+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x21ebf366fcb89c01d5f68583ff3949c559d95d56bc2a1d9b46f5aeedb23a1ddf,2026-09-20T11:00:15+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x228cb5e35c9e4e7943658a1e2d4791df471ca64bf3a1385fac8f79b059da9e4b,2026-09-20T11:00:25+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x790f257956c5c688f8ab138c3170fdba2d17696eee9958efd1000b27c198b130,2026-09-20T11:02:17+00:00,unresolved,activity_gap_and_other_conditions_unverified,114,False,,,,,
uniswap-v3,0x4a99e64bc558447ee427ef63bb4f1eb232c4acac,2026-09-20T11:06:59+00:00,unresolved,token_lp_or_usd_conditions_unverified,2,True,,,,,
uniswap-v4,0x212b6caded8fa818af1aef94ec857a2a71e3b81b07a472928d1e34bc89b58536,2026-09-20T11:08:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3550c705f9dc7f3f8b397fbc92265f04f291f0b179c616b8dd48d1edb7a7eee6,2026-09-20T11:08:11+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xd8af374a14d0fd30ec9e93c3da39b80d84633c99c3413c96b43b99d9097df4e6,2026-09-20T11:08:51+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x067336d06d18645b86f669ea4bbf8eeda21769135dba476fbe02fb6f37a8d551,2026-09-20T11:09:43+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v3,0x4ce5141895080c91365123e198341ae05c64f0aa,2026-09-20T11:10:11+00:00,excluded,positive_lp_share_withdrawal_succeeded,15,True,,,,,
uniswap-v4,0x221faeb1a09b56ec5f0df273216faa40020a9fc3f696872ae130718ecf89fbab,2026-09-20T11:10:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,257,False,,,,,
uniswap-v4,0x5c79914c7f62e938f15f51dd86cbd73cd8ece52898f8fb395b84794e852114f4,2026-09-20T11:11:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x647deb4334bbe6be3d5f26a8127996b2899be6a73bf61ea5d0dfebc91805592c,2026-09-20T11:11:35+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x811bcb7c1991c611a0bf93de383cf34247e7d4973930389510ff54cb58ff9ba2,2026-09-20T11:12:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x800f1863c6e732c364460c936938a2c50624dc40d92dc842b604d0a7d04a67c7,2026-09-20T11:12:27+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xbbda58cab71b4755d4a1a48788980ba22828ed1858645f486f631206f2095006,2026-09-20T11:13:15+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xea064248ca1290906b9ab588b44a46a5dd40607bba1cbaf90544a98738fd31ea,2026-09-20T11:13:19+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xa0f8e371f8c90584cc0108316a0adc0b05c3d56964753765870207c55cbf396d,2026-09-20T11:13:57+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x6f4a76408168816317420c55bc1b46d91bbda8f78ade224b30e9ce5670ef3d9e,2026-09-20T11:14:51+00:00,unresolved,activity_gap_and_other_conditions_unverified,213,False,,,,,
uniswap-v4,0x113d71edf0eddedb339cf8aa3d7f5482df735c3642c85d73c3a561220724f30e,2026-09-20T11:15:15+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x2bf16936512d3d1dff5f62d9d6886bc546e223113718dbf5f8113dd39c2e3111,2026-09-20T11:15:31+00:00,unresolved,activity_gap_and_other_conditions_unverified,2,False,,,,,
uniswap-v4,0x9cd8e2a28a942f09790133bf26697d48c7f40b40b57b82db95f4986061a13f9c,2026-09-20T11:20:33+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x0213e34a8618bee96b82e84dc6439af1dafe51fd7df82690459d78621b22b7dc,2026-09-20T11:25:01+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x8d9fd755cef3ddcc89102537b35e3164af026ad55f905eff1d256aee56f957e7,2026-09-20T11:25:05+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0xd4c1994de464cc86295a04f59c65f4d2a153ffd4642771ab607e677d695871f8,2026-09-20T11:25:53+00:00,unresolved,activity_gap_and_other_conditions_unverified,306,False,,,,,
uniswap-v4,0x61ad2ff7f2e5943f85f766ddc442029d863daa63dcdfe483f9a61b42d7d4098e,2026-09-20T11:26:59+00:00,unresolved,activity_gap_and_other_conditions_unverified,210,False,,,,,
uniswap-v4,0xf6a3baadbd16246ad203b705f5627ed23559ae6cd4c813d841dd1dc22638c4d0,2026-09-20T11:27:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x34e6b3f63e91020cd1eb1a6a5e6438146a91b089537f02d403ece683490366d2,2026-09-20T11:28:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xdb3fe2845b66ab9d3cbe3a48b55ae9a63b8f0f3fe4a886e6d58a7ff50a0a5b81,2026-09-20T11:29:11+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xb65948f1f6da6b09abfbfcf69b493d737ff2d32e1b2061332df38618931193ce,2026-09-20T11:29:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x2c24cd48b8def0a513045f725d7e5a977682eaf72c6cf8a4c46e544670b98336,2026-09-20T11:29:23+00:00,unresolved,liquidity_history_gap,2,False,,,,,
uniswap-v4,0x253c497ae9f2ef468c2acf1d66adcb7cd4acd84095a45d30a2960e6bd65fb843,2026-09-20T11:29:31+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0xdc08eab6245473f27d5f89c5ba5b126a1ece892955f4240a7899a6bf04ce60aa,2026-09-20T11:30:19+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x78e6db26465d9ea93f634ed5c21ff229071cda9b784ee426b742afa73202e0b6,2026-09-20T11:30:45+00:00,unresolved,activity_gap_and_other_conditions_unverified,131,False,,,,,
uniswap-v4,0x2937dd9d5f40d7c6b2fc0e855647214dedc33f40421a5b7e478f6212ee1f7679,2026-09-20T11:30:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xcf697e611c5e2a420524ad8c091fc3c92a3516c5f22e9341cec937c4b383c97f,2026-09-20T11:30:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,137,False,,,,,
uniswap-v4,0x230394736992f2229fba0b269c2ca4d407282a2ebe473703c9b7c7a475701306,2026-09-20T11:30:53+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xaedf6f79c32b4f8b093370c8b17b45f42a7e527e73589bfe85cfb8fe3b525ed0,2026-09-20T11:30:57+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3de5c3a8e4fa0d5fa0a39a73290291c4ff0ed4f1e98bfb20ed434f27a3219c7d,2026-09-20T11:32:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x33b897f9c511d3ed39e32fcda496299ab2c0b07e836e37e7ce5636f32a35c5ff,2026-09-20T11:33:27+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x849733a0f3e1b183c36c38022d7e110b1ff8413e0fd3c18ee81476151e38eb05,2026-09-20T11:34:45+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x633c8f712c6ad8c6d88c67c656c9b9b1fa2244828c3d81c8fd42aa7f7c51ff30,2026-09-20T11:36:55+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x8c3cda154b3e8d8dd13c44723a49cd11cbf78a2e659071722925edb2a92047ae,2026-09-20T11:36:59+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x58b3f6c8002b3717da1c3b79bf9ea2d564313e83db4c80eec4446df908a05a38,2026-09-20T11:37:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x078a03bdaff2fa37aafd89b2abdd120af5ae67e31f9edcbe691b1f33c97f25f8,2026-09-20T11:37:33+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xd0a9ae7e8652c9675f978a3ea27904f755f5120bebaef4afee36273bd7ba08e2,2026-09-20T11:38:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x95ed2c388932c0b07e07b0230b941ba5921139fb4a50fa37e624fe5be3cd8d71,2026-09-20T11:38:45+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x9843dc851707c481d09e0cf048232ae01e7be1bc37f07aac9b64528974e060af,2026-09-20T11:38:57+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x597612a067f1e0c3cd20e3aa35c86b4e76f5c5288e3adaa38724cb7de6ad3867,2026-09-20T11:39:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,166,False,,,,,
uniswap-v4,0x910a9abf7c136cb151e37d0183abcc361db43702d851c21a88686fc242c44666,2026-09-20T11:40:15+00:00,unresolved,activity_gap_and_other_conditions_unverified,31,False,,,,,
uniswap-v4,0xcd073a4e78397c5116d42cd1aaf41813588c23daba98a6d74c661f4e73997de0,2026-09-20T11:41:09+00:00,unresolved,activity_gap_and_other_conditions_unverified,225,False,,,,,
uniswap-v4,0x66e8225432fc4596ad61d6c4e9e1b3e8d7d3dd4b045e96239d885410ad071fdb,2026-09-20T11:41:15+00:00,unresolved,activity_gap_and_other_conditions_unverified,2,False,,,,,
uniswap-v4,0x6ca944f8e29452c639044fad956468c32cc577fe661bf915a1d0cb0756192361,2026-09-20T11:41:45+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x42a4274931902e8baab7cc1846f1cc673494915ceb74ee5c7a221170b4ce6815,2026-09-20T11:42:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0xf2ff4f0b970d7c393b120b165d3e3bf44be8f2b45b8e91fd914e5652fab4b4d8,2026-09-20T11:42:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x9027edbff6998bb1cce8dab6ddb2a7d9ca20ad1847c8650646ea6413fbcc2d35,2026-09-20T11:43:19+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x2fc305883afeb455f40fa993c1bd7c21ace772e21c971b344ad4c1a5b6cf5721,2026-09-20T11:44:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xe1eae80ae3e5c6f02d5769dc1b61955d2f4b041b27ce2f8f6ca929e28482cdce,2026-09-20T11:44:15+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x1e4a15907ae08357e9ee98dd77f771064fe351466eede1f7456feeabab7b3125,2026-09-20T11:44:43+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x2201aada5869b63cf285e50038b23cf1314a5ff4938cbcbdf4feb00da9310353,2026-09-20T11:44:43+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x3ca09c08f7825a25fb38f4c29f4eb3e1a8dddf5a3bb8cef3e8f12baa227800e3,2026-09-20T11:45:15+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x7a5165526159b7ba29559164346ebf350c900e33d62e3b25549bc605d99c4e98,2026-09-20T11:45:39+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x4092dd5d9b4c1469d8fd3300bc074ff53e7017db1f4268bc82da28df216d74c7,2026-09-20T11:46:41+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xd97c05e710d66adb33b035853c420e120ff12334a5991c4341658e0e2a1242a5,2026-09-20T11:47:03+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xee0fa5708fd8308d139c157f4713954846aa2f356cb41bcf79f2dbbc766220c3,2026-09-20T11:49:27+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x53a351dc171437911bed815c91330cd0501632eb2331f75a85273174105556f3,2026-09-20T11:49:33+00:00,unresolved,activity_gap_and_other_conditions_unverified,137,False,,,,,
uniswap-v4,0xbbaa45b7d7f4b3701b96f8fe8d6476c22e72e13239f5b56ba72fae409c9bd6bc,2026-09-20T11:51:15+00:00,unresolved,activity_gap_and_other_conditions_unverified,200,False,,,,,
uniswap-v4,0xfacc03214827d52f75fb2a48bda4dff6e8f617a7a8f3f553f11cd73b5b523ba5,2026-09-20T11:51:41+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x3956efb0da11012efc5a4d53ad1af86fe0a0a1c682fe331dda035b65807a16bb,2026-09-20T11:52:43+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xfe4467bcce031151de8847d095e8f32bfd3296f117d39805b0ccf097a0a865a1,2026-09-20T11:53:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xc1337e3293d647518031533f541686209220c4593fe896948b2987a598f33caf,2026-09-20T11:53:33+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x025b9798e60bca1cc835a3c2806a8df105092db8a37842e7f1a17a657d9d533a,2026-09-20T11:54:01+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x163a59b9c5cf0baadd8a0c6e9ba9288eaa319969e17924172f8c4eeffbe1b57b,2026-09-20T11:55:03+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xa640a8ea479e78a8d7656413f56eceaeaac6e23ca5bc8475294e86c9a97294e7,2026-09-20T11:55:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x07da17453e89b2e8462338925a67ab101976eb9b16c9ff658fe6ed85d049f93c,2026-09-20T11:55:11+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x84c39a64f6b3c54e61dc4bbc3f3ceba7594bcb2b965979073049e31418bc4df0,2026-09-20T11:56:21+00:00,unresolved,activity_gap_and_other_conditions_unverified,300,False,,,,,
uniswap-v4,0x59d07acb878343f418b0abad7ed527258dd19309490d174666b2638a24646952,2026-09-20T11:57:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x4e46721016e7477c1f279573033a26cc5830a7d86f5275e4174c5038d1e82eb8,2026-09-20T11:57:39+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xc4592b6ae804b417547adfafe468bf50e57639a9ec951fbca3f7898bdbdb135c,2026-09-20T11:57:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,15,False,,,,,
uniswap-v4,0xbb9dfbe079ede339f8732c38db86811c0fa230d9ac34f978dc6e46748789fe28,2026-09-20T11:57:53+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v3,0x4ee8a52d53f37751bf1432de5893c0731319dbf9,2026-09-20T11:58:11+00:00,excluded,positive_lp_share_withdrawal_succeeded,2,True,,,,,
uniswap-v4,0xc2e38b091ea8c595b8126f460655467c50311631ca315ce8e67c19f6d33c4feb,2026-09-20T12:00:25+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0x54cc0fa2f195df432d6d68a9fd6f35ac0117ed79e9ea59a1c85862c4d44bef5e,2026-09-20T12:00:37+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x1f536de57b01b83caa779de26f170e211d11c215ecf7691eb2cc9691fed0e0fc,2026-09-20T12:02:41+00:00,unresolved,activity_gap_and_other_conditions_unverified,122,False,,,,,
uniswap-v4,0x34b96d4f47d197b2d588be6080b398dae86441f0e7221b76198877368d439f69,2026-09-20T12:02:45+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xc4dc2e129160b3745014bc32dd3fa89203cd431b80d69c13643900ff36b702bc,2026-09-20T12:02:53+00:00,unresolved,liquidity_history_gap,10,False,,,,,
uniswap-v4,0x9f6510b5576147c2ebe2fc1f302da52ef47d91b9e2690b7ed9372f1e152157bb,2026-09-20T12:03:01+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xb700cd5cc927aaa9c97237852897c28c45adb8580e38c575ebe820b2602d3add,2026-09-20T12:03:21+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x004467b7790e316f41a7549bd730ea89d6e99b5bb09c4bf69470fd1ff05b758c,2026-09-20T12:03:21+00:00,unresolved,activity_gap_and_other_conditions_unverified,140,False,,,,,
uniswap-v4,0x6cfc24707819b2b851885db62a793c57bf6a359a428c7e7206d0ef3e93ea5a5a,2026-09-20T12:03:25+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xcb1033749e5d6a7bd7151b71283a0cee1bd21d8d07fb916350acaf4b8c868291,2026-09-20T12:03:41+00:00,unresolved,activity_gap_and_other_conditions_unverified,199,False,,,,,
uniswap-v4,0xc26a555cc5cba13dd47ed064bb459650155d33b288eee5f4d82af2a7224cf555,2026-09-20T12:05:27+00:00,unresolved,activity_gap_and_other_conditions_unverified,7,False,,,,,
uniswap-v4,0xda192d18b1e8c1213a5ed8a6e166efb86695ebbacaef03512e5b36a1dbfc940b,2026-09-20T12:05:29+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xd210317c5459767d7902170247a3f6fb0e6003fbda0cef89c1328d9d9cc880e4,2026-09-20T12:06:11+00:00,unresolved,liquidity_history_gap,163,False,,,,,
uniswap-v4,0x4a117c74694a445395eea6353ac3f5805c7bcfbc1ffd6f0a90df63482bb9278c,2026-09-20T12:06:45+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x48a849cff169185662a293f534d2998ef2184dc733fbc61a96db0381568fe57a,2026-09-20T12:06:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x1a7364f63cef1d43fb515adb350cbc0e4c34607183ab1680e486713cb6d20f84,2026-09-20T12:06:59+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x1106f19708e2c750d7a0d0c3d2a6b76097003bde6336c923f1c28989b5e0f58c,2026-09-20T12:07:01+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xb9d949cad35816ce6b90499484f305ef4b136285457b65fbc4a53a55e60155c9,2026-09-20T12:08:09+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v3,0x894bf60e29ea6269468c5ba5ff4bd214b0ef4ca3,2026-09-20T12:08:21+00:00,excluded,positive_lp_share_withdrawal_succeeded,28,True,,,,,
uniswap-v4,0xfabbbead18f6b543da7f3b0660b7f26d25b7987deccbadb52f7a9713e9ede409,2026-09-20T12:08:55+00:00,unresolved,activity_gap_and_other_conditions_unverified,3,False,,,,,
uniswap-v4,0xbd2c8ff020ab7cc5dd611b33f05db1c131753d1d0cd5fae6dbff4f4e34e260ae,2026-09-20T12:08:59+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xddc503d7c0e76ccf3743c5770d97c74a01e614ec871cd03cb594135c0d866083,2026-09-20T12:09:03+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0xb4ef25780eb96c8faf46efea79670bcbcda236ceab387cfa4a2d92346332b31c,2026-09-20T12:10:57+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x2b327b2a712e38059419a0cf34d2dd0983ecfe9e5f2b0ab91d95bb38f8d22720,2026-09-20T12:11:27+00:00,unresolved,activity_gap_and_other_conditions_unverified,272,False,,,,,
uniswap-v4,0x997156aa343960c460f1f809b3e4ad288bee1ffd0c96338ce1e35170666ab54b,2026-09-20T12:11:49+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x06f5221f4065f437cfdf1f0b3eb98817f06ea11c8c913b2eeea84d797a8742a2,2026-09-20T12:12:07+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x5dcd2d0894b49bc618ede91f173020d76dd83f530e3abf974cd5f3c67260ccb4,2026-09-20T12:12:13+00:00,unresolved,activity_gap_and_other_conditions_unverified,1,False,,,,,
uniswap-v4,0xcc2e82d49c3fd69a0487cabb0e3c33f607ea4296da244b180fcb5d4d01ce3a41,2026-09-20T12:12:21+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xd34d686738419e539d543d83162e277fbee3cd0ec334ffdba4fe82abd97bc9e6,2026-09-20T12:12:25+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xfc05be77c792ce83ffdc1f5e7d65d46e1cb2a2557bed7cd6ffd339b302d207e8,2026-09-20T12:13:33+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0x822057b6139ef73d223afe8a454a398fa739a0b63aec71c43faed2511d930b7f,2026-09-20T12:13:47+00:00,unresolved,activity_gap_and_other_conditions_unverified,0,False,,,,,
uniswap-v4,0xf475d64a5a20da3d8f3562d1bb84f1d73bf1c48802a03562035b9bf615cc7b29,2026-09-20T12:13:51+00:00,unresolved,activity_gap_and_other_conditions_unverified,5,False,,,,,
